,ally_baron_kills,ally_dragon_kills,ally_inhibitor_kills,ally_kills,ally_rift_kills,ally_tower_kills,enemy_baron_kills,enemy_dragon_kills,enemy_inhibitor_kills,enemy_kills,enemy_rift_kills,enemy_tower_kills,rank,score_diff,BRONZE,CHALLENGER,DIAMOND,GOLD,GRANDMASTER,IRON,MASTER,PLATINUM,SILVER
28901,0,0,0,26,1,4,0,3,2,48,0,11,SILVER,-6.890499796301,0,0,0,0,0,0,0,0,1
4172,0,1,0,37,2,5,0,4,2,43,0,10,IRON,-3.2005043463218144,0,0,0,0,0,1,0,0,0
12391,1,3,2,89,1,9,3,4,2,88,0,10,GOLD,-3.635008509056256,0,0,0,1,0,0,0,0,0
12742,1,4,1,45,1,9,0,0,0,20,1,3,IRON,11.611629976612008,0,0,0,0,0,1,0,0,0
24476,1,2,1,32,2,9,1,3,0,32,0,6,PLATINUM,-2.017011305715528,0,0,0,0,0,0,0,1,0
32510,0,0,0,11,0,0,1,3,3,25,2,11,DIAMOND,-9.054337728669267,0,0,1,0,0,0,0,0,0
16103,2,6,1,63,0,7,1,1,6,42,1,11,SILVER,5.369124908439368,0,0,0,0,0,0,0,0,1
11767,0,0,0,7,1,1,1,3,2,30,1,8,BRONZE,-18.062680605181896,1,0,0,0,0,0,0,0,0
14010,2,2,3,50,1,10,0,2,1,29,0,5,DIAMOND,10.572100430897002,0,0,1,0,0,0,0,0,0
365,1,3,2,32,2,10,0,0,0,22,0,1,MASTER,8.944254559179655,0,0,0,0,0,0,1,0,0
2103,1,3,1,40,1,6,0,2,0,33,0,6,SILVER,1.905726178479,0,0,0,0,0,0,0,0,1
29912,0,2,0,24,1,4,1,1,3,35,0,11,IRON,-4.939518252568419,0,0,0,0,0,1,0,0,0
27525,1,3,1,26,1,8,0,1,0,14,1,2,PLATINUM,10.00673368336956,0,0,0,0,0,0,0,1,0
20143,0,0,3,89,0,4,0,0,0,68,0,1,GOLD,3.701479717197479,0,0,0,1,0,0,0,0,0
689,0,4,0,41,0,7,1,1,1,34,2,7,DIAMOND,4.367878253812833,0,0,1,0,0,0,0,0,0
18221,2,3,2,46,1,10,0,1,0,33,1,3,GRANDMASTER,8.624526642751185,0,0,0,0,1,0,0,0,0
34442,0,0,0,32,0,4,1,3,3,31,1,10,GOLD,0.872469832100677,0,0,0,1,0,0,0,0,0
19259,0,1,0,24,0,3,1,3,2,28,2,11,GOLD,-4.733808098491458,0,0,0,1,0,0,0,0,0
9732,0,1,0,27,0,2,1,1,1,45,0,8,GOLD,-4.807825470724836,0,0,0,1,0,0,0,0,0
5710,1,2,1,32,1,9,0,1,0,28,1,0,BRONZE,9.180056105377162,1,0,0,0,0,0,0,0,0
16034,0,3,1,35,2,8,0,2,1,41,0,9,IRON,-2.468938786814676,0,0,0,0,0,1,0,0,0
25183,1,3,3,46,1,8,1,3,1,44,1,8,GOLD,2.0986871274809005,0,0,0,1,0,0,0,0,0
20884,2,2,2,34,1,10,0,3,0,25,1,2,IRON,3.77169080766415,0,0,0,0,0,1,0,0,0
15228,1,1,1,35,2,8,0,2,0,22,0,2,MASTER,4.527061138708838,0,0,0,0,0,0,1,0,0
1093,0,1,0,26,1,4,1,3,4,35,0,11,BRONZE,-3.169022043751184,1,0,0,0,0,0,0,0,0
18965,2,4,1,33,1,9,1,1,0,37,1,5,SILVER,0.6510211474817424,0,0,0,0,0,0,0,0,1
6718,1,2,3,38,0,8,0,1,1,28,2,5,SILVER,4.093856639512964,0,0,0,0,0,0,0,0,1
36196,0,2,1,52,0,8,2,2,0,58,1,7,SILVER,-1.1124850759782277,0,0,0,0,0,0,0,0,1
25344,0,4,0,44,0,5,0,0,0,30,1,5,BRONZE,5.657903761056453,1,0,0,0,0,0,0,0,0
29063,0,1,0,28,2,5,2,4,1,42,0,8,SILVER,-9.426698434815547,0,0,0,0,0,0,0,0,1
15899,0,0,0,14,0,0,1,4,2,35,2,10,PLATINUM,-16.68647806945374,0,0,0,0,0,0,0,1,0
16544,0,1,0,27,1,2,2,3,4,34,1,11,DIAMOND,-0.5098720578173328,0,0,1,0,0,0,0,0,0
203,0,0,0,42,0,1,0,0,1,47,0,4,GOLD,0.7341420842606396,0,0,0,1,0,0,0,0,0
22867,0,3,0,19,1,3,1,1,1,47,0,9,GOLD,-15.19689339043725,0,0,0,1,0,0,0,0,0
20324,2,3,3,38,1,11,0,1,0,28,1,3,DIAMOND,7.293261476573164,0,0,1,0,0,0,0,0,0
16377,0,0,3,64,0,4,0,0,2,56,0,4,PLATINUM,-0.6585810376976866,0,0,0,0,0,0,0,1,0
36212,1,3,2,29,1,9,0,0,0,23,1,4,BRONZE,4.615170660340482,1,0,0,0,0,0,0,0,0
14295,0,3,0,44,1,5,0,2,3,49,1,9,IRON,-2.7710828685327726,0,0,0,0,0,1,0,0,0
4933,0,0,0,24,1,3,1,3,2,45,0,11,GOLD,-11.358275220580182,0,0,0,1,0,0,0,0,0
27510,2,5,1,25,1,10,0,0,0,30,1,5,SILVER,-1.8690497298280773,0,0,0,0,0,0,0,0,1
10006,0,3,2,50,2,10,0,1,0,48,0,3,SILVER,1.856865088191384,0,0,0,0,0,0,0,0,1
24031,0,2,0,44,1,5,1,2,2,45,1,9,SILVER,0.916344676025652,0,0,0,0,0,0,0,0,1
36301,0,2,0,19,0,4,1,2,1,43,1,8,GOLD,-12.250998259782,0,0,0,1,0,0,0,0,0
1230,1,3,2,43,0,9,0,0,0,22,2,1,GOLD,9.611156215287233,0,0,0,1,0,0,0,0,0
25550,0,2,0,28,2,1,1,2,3,43,0,11,IRON,-11.361242779034868,0,0,0,0,0,1,0,0,0
15796,1,2,3,34,0,11,0,3,0,32,2,2,BRONZE,0.656976310564076,1,0,0,0,0,0,0,0,0
19430,1,2,2,44,1,9,0,1,0,17,1,2,DIAMOND,13.137099666230185,0,0,1,0,0,0,0,0,0
30281,1,2,1,51,0,7,0,3,0,50,2,6,BRONZE,0.4364066231733261,1,0,0,0,0,0,0,0,0
7957,0,0,0,20,0,1,0,2,2,42,1,9,BRONZE,-12.952016444304796,1,0,0,0,0,0,0,0,0
27526,0,0,1,42,2,6,2,5,2,50,0,10,IRON,-4.127047642735917,0,0,0,0,0,1,0,0,0
19299,0,1,0,29,0,2,0,3,3,44,2,11,IRON,-4.216426568782687,0,0,0,0,0,1,0,0,0
35504,0,0,0,12,2,0,1,2,0,27,0,4,DIAMOND,-11.80419914817132,0,0,1,0,0,0,0,0,0
16140,0,3,2,45,1,10,1,2,0,44,0,4,GOLD,2.367964689505897,0,0,0,1,0,0,0,0,0
32365,0,0,0,20,1,1,1,2,2,42,0,10,IRON,-13.355790561683698,0,0,0,0,0,1,0,0,0
32121,0,2,1,27,1,8,1,2,0,32,0,3,DIAMOND,-1.3206981174659944,0,0,1,0,0,0,0,0,0
33502,1,4,2,43,1,8,0,0,0,14,1,4,DIAMOND,13.64681511928707,0,0,1,0,0,0,0,0,0
4251,0,0,0,29,1,4,0,4,2,33,1,9,SILVER,-2.305227883678988,0,0,0,0,0,0,0,0,1
22495,1,3,1,45,0,10,1,3,2,44,2,7,DIAMOND,1.5545424137578578,0,0,1,0,0,0,0,0,0
15020,2,4,3,47,0,11,0,1,0,23,2,5,SILVER,5.93003002843956,0,0,0,0,0,0,0,0,1
31709,0,1,1,27,2,11,0,1,0,13,0,0,MASTER,7.594765278749207,0,0,0,0,0,0,1,0,0
13440,0,2,0,35,1,6,2,3,3,44,0,11,IRON,-5.690337935679608,0,0,0,0,0,1,0,0,0
22588,0,0,0,15,1,0,0,3,3,39,1,11,IRON,-13.606464627760737,0,0,0,0,0,1,0,0,0
27869,0,3,0,29,1,6,0,1,0,6,0,0,BRONZE,14.322214340935073,1,0,0,0,0,0,0,0,0
12226,0,1,0,27,2,5,2,4,1,36,0,6,GOLD,-4.997654525803867,0,0,0,1,0,0,0,0,0
19109,2,4,4,49,2,11,0,3,1,35,0,5,IRON,-1.8376996031899533,0,0,0,0,0,1,0,0,0
20674,0,0,0,22,0,0,0,4,3,25,2,10,SILVER,-0.3642262683843,0,0,0,0,0,0,0,0,1
4334,0,4,2,50,2,9,3,2,1,35,0,8,IRON,2.6158981168023203,0,0,0,0,0,1,0,0,0
10744,1,4,2,40,1,8,1,2,4,41,0,8,IRON,3.926403469940652,0,0,0,0,0,1,0,0,0
28453,0,0,1,70,0,4,0,0,0,45,0,1,IRON,3.248747110424965,0,0,0,0,0,1,0,0,0
35892,2,2,1,51,2,9,0,2,0,31,0,6,DIAMOND,8.279025071548098,0,0,1,0,0,0,0,0,0
16767,1,4,2,46,0,11,0,0,0,30,1,1,PLATINUM,6.568892267146545,0,0,0,0,0,0,0,1,0
13680,0,0,0,23,1,2,1,3,2,42,1,10,GOLD,-9.6886047589607,0,0,0,1,0,0,0,0,0
31455,1,3,1,23,2,10,0,0,0,7,0,2,DIAMOND,12.386482633856057,0,0,1,0,0,0,0,0,0
7485,0,0,1,54,0,3,0,0,3,74,0,4,GOLD,-4.6064215249170815,0,0,0,1,0,0,0,0,0
12945,1,3,1,30,1,8,0,0,0,12,1,1,CHALLENGER,11.1405048449898,0,1,0,0,0,0,0,0,0
4886,1,3,1,55,0,8,1,4,1,54,2,9,BRONZE,1.2537668861421665,1,0,0,0,0,0,0,0,0
857,2,1,3,61,2,10,0,3,0,42,0,4,SILVER,5.619877559534757,0,0,0,0,0,0,0,0,1
16754,1,2,0,43,2,4,0,3,1,36,0,8,IRON,1.5443336905696796,0,0,0,0,0,1,0,0,0
6539,0,0,0,23,0,3,1,3,2,37,1,10,BRONZE,-6.485928358730796,1,0,0,0,0,0,0,0,0
27825,2,3,1,45,0,8,0,2,0,33,2,5,BRONZE,6.2836617411995945,1,0,0,0,0,0,0,0,0
18945,1,2,2,40,1,10,0,1,0,20,0,0,GOLD,11.76078237317141,0,0,0,1,0,0,0,0,0
20185,1,2,2,44,2,10,1,3,1,35,0,6,DIAMOND,2.0516047035149825,0,0,1,0,0,0,0,0,0
27216,1,1,3,41,2,11,0,3,0,21,0,0,CHALLENGER,6.754671326437112,0,1,0,0,0,0,0,0,0
21839,1,4,4,29,2,11,0,0,0,18,0,0,BRONZE,4.123934244921031,1,0,0,0,0,0,0,0,0
32932,1,2,0,32,1,6,0,2,0,20,0,4,GOLD,3.598579455068688,0,0,0,1,0,0,0,0,0
12682,0,0,1,25,1,9,1,4,2,39,1,9,PLATINUM,-7.887516564917092,0,0,0,0,0,0,0,1,0
10539,0,2,2,44,0,9,0,1,0,29,1,2,BRONZE,7.810022857911079,1,0,0,0,0,0,0,0,0
8841,0,0,0,21,0,3,1,3,1,37,2,9,DIAMOND,-12.49174084997449,0,0,1,0,0,0,0,0,0
6859,1,2,3,39,1,11,0,2,0,25,1,1,GOLD,2.5396973546336383,0,0,0,1,0,0,0,0,0
10973,0,1,0,10,1,1,1,2,0,24,1,6,MASTER,-12.367913770033006,0,0,0,0,0,0,1,0,0
1629,1,1,1,47,2,7,0,3,0,36,0,6,IRON,4.661777465225072,0,0,0,0,0,1,0,0,0
10625,0,1,0,26,2,3,1,3,3,35,0,11,DIAMOND,-5.258696748105741,0,0,1,0,0,0,0,0,0
954,0,3,1,47,1,7,0,0,0,17,1,1,GOLD,10.802043874374396,0,0,0,1,0,0,0,0,0
7404,3,3,3,30,1,10,0,2,0,31,0,3,DIAMOND,0.6679931253348244,0,0,1,0,0,0,0,0,0
31783,0,2,0,50,0,5,1,3,1,47,2,7,IRON,-0.6870759089194465,0,0,0,0,0,1,0,0,0
5944,0,0,0,24,0,0,0,2,3,35,2,11,BRONZE,-5.877890028940257,1,0,0,0,0,0,0,0,0
29754,0,2,1,29,2,10,0,1,0,24,0,1,PLATINUM,0.2917993797662532,0,0,0,0,0,0,0,1,0
16999,1,0,2,45,0,7,1,6,4,55,2,11,IRON,-2.609723932535431,0,0,0,0,0,1,0,0,0
28167,1,1,0,31,1,0,0,2,2,24,1,10,IRON,6.9865241909282005,0,0,0,0,0,1,0,0,0
18959,1,3,2,29,2,10,0,0,0,20,0,1,DIAMOND,8.722943975472447,0,0,1,0,0,0,0,0,0
53,0,0,2,67,0,4,0,0,2,73,0,4,GOLD,-2.59791244931791,0,0,0,1,0,0,0,0,0
6410,1,4,5,65,1,10,2,3,3,54,1,11,DIAMOND,-1.050917540569408,0,0,1,0,0,0,0,0,0
19724,0,4,2,34,1,11,0,0,0,21,0,2,SILVER,11.793916166698205,0,0,0,0,0,0,0,0,1
3516,0,0,4,30,2,11,0,4,0,24,0,2,BRONZE,6.609617409004848,1,0,0,0,0,0,0,0,0
26281,0,3,0,40,1,4,0,1,0,25,1,2,IRON,5.87905377489912,0,0,0,0,0,1,0,0,0
19275,1,2,0,40,1,4,0,2,0,22,1,2,DIAMOND,7.586242587337566,0,0,1,0,0,0,0,0,0
23465,0,1,0,23,0,4,0,2,2,37,1,10,GOLD,-3.059770189987645,0,0,0,1,0,0,0,0,0
20029,0,4,0,24,0,5,1,0,1,41,1,7,DIAMOND,-11.71058990269004,0,0,1,0,0,0,0,0,0
35630,1,3,3,45,1,11,0,1,0,28,1,2,MASTER,5.537536523667846,0,0,0,0,0,0,1,0,0
22260,1,4,3,54,1,11,0,0,0,34,0,4,SILVER,6.041951131990771,0,0,0,0,0,0,0,0,1
11748,1,3,3,42,1,10,0,1,0,24,1,5,PLATINUM,9.180758268139437,0,0,0,0,0,0,0,1,0
489,1,2,3,37,0,11,0,0,0,15,1,0,SILVER,12.956563904413908,0,0,0,0,0,0,0,0,1
25379,0,2,0,21,1,4,2,3,2,52,1,10,GOLD,-7.699968997884753,0,0,0,1,0,0,0,0,0
13145,0,0,0,19,1,4,1,4,2,37,1,9,SILVER,-10.982466661756526,0,0,0,0,0,0,0,0,1
15935,1,1,2,47,2,10,0,4,0,56,0,6,SILVER,0.1807743834716859,0,0,0,0,0,0,0,0,1
18196,0,0,0,25,0,1,0,4,3,39,2,11,GOLD,-5.666122002055417,0,0,0,1,0,0,0,0,0
34978,0,1,0,18,1,3,1,3,2,38,1,10,IRON,-9.602922852081278,0,0,0,0,0,1,0,0,0
17374,2,4,4,42,0,11,0,1,0,31,1,1,DIAMOND,1.331824244473843,0,0,1,0,0,0,0,0,0
36032,0,0,0,77,0,1,0,0,1,69,0,4,DIAMOND,3.829066812405173,0,0,1,0,0,0,0,0,0
34202,3,4,4,50,0,11,0,2,1,41,1,5,SILVER,1.9730184374941049,0,0,0,0,0,0,0,0,1
11705,1,2,1,39,2,8,1,3,0,34,0,8,BRONZE,1.6134917965593658,1,0,0,0,0,0,0,0,0
21062,2,3,3,45,0,11,0,1,0,32,1,3,IRON,0.3962357155421756,0,0,0,0,0,1,0,0,0
19996,0,0,0,20,0,3,0,3,1,38,2,10,IRON,-7.539404281762245,0,0,0,0,0,1,0,0,0
24255,1,2,0,34,2,6,2,3,1,50,0,9,GOLD,-7.87276969333719,0,0,0,1,0,0,0,0,0
20176,1,2,0,29,0,6,1,3,0,44,2,5,PLATINUM,-10.237751438605969,0,0,0,0,0,0,0,1,0
11763,2,4,6,44,1,11,1,2,1,43,1,7,SILVER,0.0632952849181052,0,0,0,0,0,0,0,0,1
11577,0,0,0,15,0,2,1,4,2,47,1,9,IRON,-11.895502962415204,0,0,0,0,0,1,0,0,0
32172,0,3,0,28,0,4,1,2,3,36,0,11,IRON,-3.5351912052480188,0,0,0,0,0,1,0,0,0
3439,1,3,1,31,0,5,0,0,0,21,2,2,GRANDMASTER,3.284118274834796,0,0,0,0,1,0,0,0,0
16633,1,4,3,36,2,11,0,0,0,21,0,2,PLATINUM,5.234773695167021,0,0,0,0,0,0,0,1,0
21639,1,3,0,35,1,3,0,2,3,44,1,11,SILVER,-4.605795014261915,0,0,0,0,0,0,0,0,1
36291,0,0,0,13,0,2,0,4,3,48,2,11,SILVER,-14.57013379516416,0,0,0,0,0,0,0,0,1
13006,0,0,0,27,2,4,1,4,1,48,0,8,BRONZE,-5.065697935454203,1,0,0,0,0,0,0,0,0
17889,0,1,0,16,0,2,1,2,3,32,2,11,IRON,-7.135140257106045,0,0,0,0,0,1,0,0,0
23675,0,2,0,24,0,5,2,3,4,42,2,11,BRONZE,-7.923495091872155,1,0,0,0,0,0,0,0,0
670,0,1,0,25,1,2,1,3,1,41,1,9,BRONZE,-8.024116614073279,1,0,0,0,0,0,0,0,0
35822,2,2,1,38,0,8,0,3,0,36,2,5,DIAMOND,-4.456582915562834,0,0,1,0,0,0,0,0,0
33928,0,4,1,29,1,9,0,0,0,21,1,3,BRONZE,7.743181684264954,1,0,0,0,0,0,0,0,0
3306,1,2,1,44,0,5,1,2,1,35,1,6,GOLD,3.831323085686265,0,0,0,1,0,0,0,0,0
8026,0,4,4,32,1,11,0,1,0,24,0,1,IRON,4.52399292280721,0,0,0,0,0,1,0,0,0
27769,0,2,0,24,0,1,1,2,2,23,1,10,GOLD,4.937192096051469,0,0,0,1,0,0,0,0,0
2890,0,2,0,27,1,2,1,3,2,45,1,10,GOLD,-10.531572704388182,0,0,0,1,0,0,0,0,0
22387,1,1,0,25,0,3,0,3,1,38,1,8,GOLD,-2.241912274576052,0,0,0,1,0,0,0,0,0
24123,0,0,2,62,0,4,0,0,1,53,0,4,PLATINUM,1.561902842776135,0,0,0,0,0,0,0,1,0
33967,0,1,0,24,0,2,0,3,3,31,2,11,GOLD,-2.296998742985984,0,0,0,1,0,0,0,0,0
27197,1,4,1,28,0,7,1,0,1,34,2,8,GOLD,2.3642684929359703,0,0,0,1,0,0,0,0,0
14394,1,3,1,29,2,8,0,0,0,13,0,1,DIAMOND,6.882291521521694,0,0,1,0,0,0,0,0,0
22335,0,0,0,19,0,2,0,4,2,44,2,10,PLATINUM,-11.892813975607698,0,0,0,0,0,0,0,1,0
8397,1,3,4,23,2,11,0,0,0,11,0,0,PLATINUM,5.340106132788719,0,0,0,0,0,0,0,1,0
14162,0,2,0,27,1,3,1,3,5,46,1,11,SILVER,-6.7313901412151225,0,0,0,0,0,0,0,0,1
26946,0,1,0,34,1,7,2,3,2,40,0,9,SILVER,1.9213946740854555,0,0,0,0,0,0,0,0,1
26345,1,3,1,38,0,7,0,1,0,25,2,5,DIAMOND,5.8920239011831725,0,0,1,0,0,0,0,0,0
22463,0,1,0,21,0,1,1,4,3,34,2,11,IRON,-8.614428448363526,0,0,0,0,0,1,0,0,0
2382,1,1,2,38,0,10,0,3,0,29,2,5,DIAMOND,2.365763616270556,0,0,1,0,0,0,0,0,0
24565,0,0,0,38,1,5,1,4,1,45,0,10,PLATINUM,-2.6129161168401964,0,0,0,0,0,0,0,1,0
6476,1,2,1,26,1,7,1,3,2,31,1,9,MASTER,0.6462187593427515,0,0,0,0,0,0,1,0,0
11312,1,4,1,25,2,8,0,0,0,24,0,0,PLATINUM,-4.124709654307708,0,0,0,0,0,0,0,1,0
11064,0,2,0,17,0,2,1,1,2,40,1,10,PLATINUM,-9.531838294718092,0,0,0,0,0,0,0,1,0
30835,1,3,1,38,1,8,0,1,1,26,0,7,BRONZE,5.329384981182869,1,0,0,0,0,0,0,0,0
25307,2,2,0,44,1,5,1,4,4,45,1,11,SILVER,-2.654864038930704,0,0,0,0,0,0,0,0,1
10531,0,1,1,24,0,8,0,2,0,18,1,7,SILVER,5.466627721576039,0,0,0,0,0,0,0,0,1
27374,1,4,1,30,1,9,0,0,0,14,1,3,DIAMOND,8.407366997644019,0,0,1,0,0,0,0,0,0
2763,0,0,0,24,1,3,1,4,0,39,1,4,BRONZE,-11.225820372810304,1,0,0,0,0,0,0,0,0
2581,1,0,0,21,0,1,0,4,3,41,1,11,GOLD,-6.566054119088648,0,0,0,1,0,0,0,0,0
11999,1,4,1,49,1,8,0,0,0,29,0,3,SILVER,12.950456479660396,0,0,0,0,0,0,0,0,1
23185,1,3,2,43,2,10,0,1,0,32,0,2,SILVER,2.4648737329831363,0,0,0,0,0,0,0,0,1
3764,0,3,0,15,0,1,1,0,2,27,2,11,PLATINUM,-8.500448791085653,0,0,0,0,0,0,0,1,0
4234,2,3,1,37,1,9,0,2,0,27,1,3,GOLD,2.288374327582688,0,0,0,1,0,0,0,0,0
4994,1,4,2,35,0,9,0,0,0,16,2,2,DIAMOND,13.743259851696934,0,0,1,0,0,0,0,0,0
29100,1,4,1,42,0,9,1,2,0,37,1,6,GOLD,2.010331081033655,0,0,0,1,0,0,0,0,0
4434,0,2,1,19,0,8,1,1,2,44,1,9,GOLD,-13.162457040563837,0,0,0,1,0,0,0,0,0
11676,0,0,0,15,0,2,1,4,2,32,2,10,BRONZE,-13.57301473665158,1,0,0,0,0,0,0,0,0
717,2,1,2,40,0,9,1,4,1,41,0,10,SILVER,-0.7931743595686669,0,0,0,0,0,0,0,0,1
29894,1,2,2,30,1,10,0,2,0,17,0,4,SILVER,8.756420254149475,0,0,0,0,0,0,0,0,1
6773,0,0,0,17,1,1,1,4,3,27,1,11,IRON,-4.519630304411514,0,0,0,0,0,1,0,0,0
34883,0,4,1,53,1,9,1,1,0,38,0,6,PLATINUM,5.7238769686185975,0,0,0,0,0,0,0,1,0
10738,0,3,0,34,1,4,0,2,1,33,1,8,IRON,-0.8239903839531095,0,0,0,0,0,1,0,0,0
27048,0,2,1,33,1,9,0,1,0,15,1,3,GOLD,8.489346863918378,0,0,0,1,0,0,0,0,0
14671,1,1,1,25,0,8,0,3,0,17,2,3,SILVER,8.354789668270769,0,0,0,0,0,0,0,0,1
9359,0,1,0,24,2,1,1,3,2,40,0,10,SILVER,-11.165566934924271,0,0,0,0,0,0,0,0,1
30075,2,3,3,40,2,11,0,0,0,24,0,2,SILVER,4.040424189224524,0,0,0,0,0,0,0,0,1
10655,0,0,0,26,1,2,1,5,3,35,1,11,SILVER,-9.813778637849502,0,0,0,0,0,0,0,0,1
30698,1,4,3,38,1,10,1,0,0,34,1,3,DIAMOND,5.239387632303824,0,0,1,0,0,0,0,0,0
32130,2,2,2,33,0,10,0,2,0,23,1,4,SILVER,5.048634591539283,0,0,0,0,0,0,0,0,1
12816,1,2,0,56,1,6,0,4,3,49,0,10,IRON,-1.94940758394398,0,0,0,0,0,1,0,0,0
192,0,0,1,48,0,2,0,0,1,58,0,4,IRON,-2.370759678265294,0,0,0,0,0,1,0,0,0
25396,0,0,0,29,0,0,1,4,4,44,2,11,BRONZE,-1.9172896434334064,1,0,0,0,0,0,0,0,0
30009,0,2,0,31,1,5,2,4,1,56,1,7,BRONZE,-7.798194892269397,1,0,0,0,0,0,0,0,0
35652,1,3,3,31,1,11,0,0,0,17,1,1,IRON,9.502636409531403,0,0,0,0,0,1,0,0,0
15810,0,0,0,25,0,3,1,3,2,51,2,10,SILVER,-10.97629807189876,0,0,0,0,0,0,0,0,1
6160,0,3,0,40,0,3,2,3,5,36,1,11,GOLD,2.18298574456562,0,0,0,1,0,0,0,0,0
19071,0,0,0,75,0,2,0,0,2,65,0,4,GOLD,4.330036324974813,0,0,0,1,0,0,0,0,0
11164,1,4,1,38,1,9,0,0,0,20,1,5,DIAMOND,5.790630010701996,0,0,1,0,0,0,0,0,0
27964,3,4,1,46,1,8,0,2,2,38,1,7,GRANDMASTER,0.0451807515652546,0,0,0,0,1,0,0,0,0
4927,2,1,3,44,1,10,0,4,1,46,1,6,DIAMOND,-1.1277660350540444,0,0,1,0,0,0,0,0,0
28916,0,3,0,42,0,6,0,1,0,29,2,3,DIAMOND,8.20271972212845,0,0,1,0,0,0,0,0,0
5552,0,4,0,36,2,5,1,1,0,25,0,5,BRONZE,8.202761789561706,1,0,0,0,0,0,0,0,0
10799,0,0,0,21,0,1,1,2,1,36,2,8,SILVER,-10.85683485673777,0,0,0,0,0,0,0,0,1
238,1,3,4,39,2,11,0,1,0,28,0,1,SILVER,5.651282647720105,0,0,0,0,0,0,0,0,1
12207,1,2,1,31,2,6,0,2,0,25,0,2,SILVER,5.43253333927165,0,0,0,0,0,0,0,0,1
35688,1,4,6,46,2,11,0,0,0,31,0,1,BRONZE,-1.0867489493167497,1,0,0,0,0,0,0,0,0
33026,0,0,0,63,0,1,0,0,2,62,0,4,BRONZE,-0.6391518593865442,1,0,0,0,0,0,0,0,0
5618,0,2,0,11,0,0,1,1,1,28,1,10,DIAMOND,-11.5834857464031,0,0,1,0,0,0,0,0,0
30049,1,3,3,47,1,10,1,2,0,43,1,7,PLATINUM,0.2065540458826973,0,0,0,0,0,0,0,1,0
25521,2,4,6,43,2,10,2,3,2,44,0,9,BRONZE,-7.68942713197989,1,0,0,0,0,0,0,0,0
8640,0,3,0,43,1,4,1,2,1,45,1,10,SILVER,-0.9143465401120352,0,0,0,0,0,0,0,0,1
14665,1,2,2,52,1,11,0,3,0,27,1,3,GOLD,9.737755150453168,0,0,0,1,0,0,0,0,0
19389,1,3,1,29,2,8,0,1,0,12,0,1,IRON,11.793792117932234,0,0,0,0,0,1,0,0,0
19744,1,2,1,37,1,8,1,2,0,27,1,5,CHALLENGER,6.926643249231553,0,1,0,0,0,0,0,0,0
15534,0,0,1,68,0,4,0,0,1,44,0,4,DIAMOND,5.975783855667572,0,0,1,0,0,0,0,0,0
8328,0,2,1,34,2,7,0,1,0,26,0,0,IRON,5.896950167594838,0,0,0,0,0,1,0,0,0
3453,0,1,0,21,0,3,0,2,0,37,2,4,IRON,-11.265066952866018,0,0,0,0,0,1,0,0,0
31870,0,4,3,50,0,11,1,1,0,50,1,3,GOLD,-3.289067212775408,0,0,0,1,0,0,0,0,0
33669,1,2,0,17,2,6,1,3,1,29,0,9,DIAMOND,-9.718218624082652,0,0,1,0,0,0,0,0,0
26829,1,3,5,37,2,11,1,2,1,31,0,6,SILVER,1.57503394228155,0,0,0,0,0,0,0,0,1
29345,1,3,1,29,2,6,1,2,2,41,0,11,SILVER,-2.0233203625064817,0,0,0,0,0,0,0,0,1
24690,2,2,0,43,0,5,0,3,2,56,2,10,GOLD,-6.47886671805837,0,0,0,1,0,0,0,0,0
21113,0,3,0,19,0,5,0,0,0,15,1,2,GOLD,3.794652444880484,0,0,0,1,0,0,0,0,0
23501,1,3,2,37,1,10,0,2,0,30,1,4,BRONZE,3.02907871522185,1,0,0,0,0,0,0,0,0
7081,0,0,2,74,0,2,0,0,2,76,0,4,GOLD,-1.9347106649768548,0,0,0,1,0,0,0,0,0
31135,0,2,0,37,1,6,1,2,3,54,0,10,DIAMOND,-7.240664901568287,0,0,1,0,0,0,0,0,0
30954,0,1,0,35,1,3,1,3,5,52,1,11,BRONZE,-5.659301380265923,1,0,0,0,0,0,0,0,0
4733,0,2,0,23,1,3,0,1,0,19,0,2,SILVER,3.515656547181969,0,0,0,0,0,0,0,0,1
13045,2,1,2,36,1,10,0,3,0,29,0,1,BRONZE,2.894800863336954,1,0,0,0,0,0,0,0,0
35428,0,2,0,20,1,2,2,2,3,27,1,11,DIAMOND,-3.235364148439835,0,0,1,0,0,0,0,0,0
13917,1,2,2,33,2,10,0,1,0,32,0,1,IRON,-1.985128667114573,0,0,0,0,0,1,0,0,0
14955,1,3,2,42,1,8,1,2,1,29,1,9,IRON,8.139008921786164,0,0,0,0,0,1,0,0,0
20929,1,2,1,28,2,7,2,4,5,63,0,11,PLATINUM,-10.28431501832442,0,0,0,0,0,0,0,1,0
5520,0,1,0,38,2,4,2,4,1,48,0,8,DIAMOND,-1.1701187368960078,0,0,1,0,0,0,0,0,0
32115,1,3,1,32,1,8,0,2,0,31,1,3,SILVER,1.4341744471343745,0,0,0,0,0,0,0,0,1
23199,0,1,0,37,0,1,0,4,3,53,2,9,GOLD,-6.868451847834535,0,0,0,1,0,0,0,0,0
28246,1,0,0,23,1,3,0,3,4,44,1,11,PLATINUM,-9.924874935443109,0,0,0,0,0,0,0,1,0
1700,1,2,2,42,2,11,0,1,0,15,0,0,SILVER,16.13859410751968,0,0,0,0,0,0,0,0,1
